,CLASE_BIN
493891,0
374338,0
137844,0
323568,0
121165,0
67223,0
180926,0
558217,0
458280,0
212518,0
483597,0
485722,0
406175,0
597425,0
93440,0
487596,0
436983,0
41467,0
118013,0
101689,0
541654,0
111273,0
162359,0
185528,0
377806,0
62132,0
333978,0
273829,0
237707,0
351742,0
383619,0
336739,0
390485,0
377748,0
530405,0
410367,0
359028,0
3889,0
456738,0
401365,0
448575,0
154210,0
411688,0
188461,0
361432,0
578354,0
438081,0
278208,0
533088,0
339663,0
283814,0
286169,0
373460,0
719,0
608895,0
403523,0
478255,0
11449,0
597877,0
210912,0
518132,0
600716,0
425377,0
435222,0
373318,0
455582,0
203744,0
589326,0
137672,0
346335,0
397350,0
593699,0
443050,0
556306,0
530252,0
76336,0
550122,0
549840,0
340249,0
403873,0
93495,0
165969,0
257313,0
354918,0
376475,0
395870,0
571432,0
168327,0
123586,0
337429,0
197990,0
45325,0
285551,0
463292,0
163805,0
580519,0
83041,0
522204,0
543283,0
509596,0
447109,0
84439,0
520970,0
89881,0
498560,0
195484,0
568618,0
82044,0
6285,0
540372,0
92596,0
440802,0
359189,0
167397,0
212427,0
18829,0
282374,0
601361,0
339161,0
450706,0
606605,0
92683,0
344750,0
65888,0
134135,0
262161,0
377701,0
60485,0
555519,0
574507,0
117481,0
126832,0
196358,0
496635,0
522626,0
409707,0
296658,0
43926,0
344777,0
553395,0
562841,0
340278,0
116690,0
72522,0
360660,0
268485,0
334886,0
598883,0
50111,0
250635,0
145148,0
308252,0
191875,0
117162,0
501632,0
249295,0
2603,0
276870,0
285521,0
370071,0
83421,0
534341,0
63873,0
296918,0
285256,0
413763,0
228506,0
428719,0
498403,0
196898,0
445973,0
456940,0
310296,0
16339,0
414002,0
552935,0
47876,0
47331,0
21054,0
191555,0
82022,0
349449,0
418731,0
86705,0
557650,0
68775,0
398075,0
474826,0
228559,0
293928,0
338317,0
521287,0
381079,0
521330,0
490631,0
108399,0
288489,0
111576,0
331356,0
322073,0
86502,0
580906,0
283987,0
120958,0
526184,0
599982,0
99511,0
577234,0
563017,0
543487,0
243924,0
329968,0
159021,0
551640,0
115758,0
122666,0
35225,0
45024,0
311117,0
540073,0
516892,0
584282,0
346662,0
600881,0
42645,0
433443,0
302120,0
92316,0
31591,0
456054,0
512428,0
230256,0
554761,0
79123,0
385582,0
269920,0
59144,0
468139,0
598022,0
541881,0
43793,0
248679,0
351635,0
186160,0
134637,0
283063,0
373194,0
279439,0
568669,0
396025,0
472894,0
149978,0
188534,0
484678,0
321201,0
326956,0
441113,0
287041,0
114729,0
414130,0
606323,0
227692,0
264705,0
416781,0
144262,0
51076,0
41626,0
33280,0
552875,0
31404,0
150797,0
400906,0
40929,0
132010,0
52318,0
37374,0
418658,0
181013,0
174017,0
189002,0
487408,0
418913,0
182702,0
358369,0
249367,0
147775,0
473930,0
234244,0
123610,0
103157,0
326989,0
516500,0
385471,0
5730,0
240161,0
561371,0
12910,0
441030,0
482288,0
25355,0
610397,0
487179,0
381336,0
80499,0
325498,0
474674,0
492350,0
606219,0
31909,0
438201,0
473064,0
453326,0
462932,0
282463,0
7065,0
103957,0
357120,0
259462,0
376992,0
217948,0
229632,0
441810,0
76415,0
453114,0
576987,0
93055,0
229220,0
200043,0
130249,0
582398,0
59655,0
64947,0
417473,0
213731,0
413696,0
435119,0
150074,0
173059,0
425033,0
564447,0
337640,0
62598,0
510851,0
320745,0
564373,0
504144,0
359132,0
512424,0
296392,0
451057,0
299729,0
486709,0
503318,0
363472,0
71877,0
376604,0
172648,0
136733,0
48035,0
344643,0
259657,0
72196,0
149661,0
527047,0
506670,0
87738,0
297322,0
412533,0
397967,0
159851,0
210177,0
202222,0
370484,0
408942,0
236450,0
245694,0
51813,0
338399,0
187980,0
167324,0
97845,0
121925,0
436770,0
204046,0
457129,0
581719,0
589060,0
301542,0
561743,0
303645,0
239058,0
569711,0
264342,0
442449,0
88733,0
325983,0
69319,0
428589,0
424057,0
100752,0
112673,0
545144,0
570729,0
499597,0
6499,0
595815,0
93933,0
387418,0
509023,0
530988,0
557855,0
461301,0
171913,0
94161,0
114311,0
140646,0
476398,0
454086,0
16497,0
494570,0
195183,0
412626,0
67427,0
489556,0
6985,0
380775,0
308243,0
309732,0
429925,0
389589,0
219415,0
260478,0
494276,0
76649,0
166838,0
557083,0
240606,0
94433,0
306665,0
534234,0
440912,0
557603,0
528764,0
373635,0
36392,0
492122,0
429404,0
279539,0
346890,0
61622,0
128598,0
512364,0
365054,0
498571,0
214240,0
267186,0
469326,0
74341,0
386560,0
531389,0
122139,0
537606,0
140991,0
246702,0
159598,0
52837,0
326300,0
402111,0
238379,0
470525,0
341441,0
172562,0
592726,0
16831,0
483870,0
95456,0
467572,0
126753,0
381161,0
186942,0
457711,0
457217,0
101877,0
389807,0
197850,0
410773,0
7398,0
38706,0
39567,0
86782,0
176377,0
321574,0
423343,0
163480,0
103121,0
233076,0
287187,0
303606,0
214665,0
593095,0
567778,0
373741,0
481619,0
248189,0
191920,0
222541,0
342465,0
574795,0
393453,0
495489,0
575520,0
579115,0
179995,0
373468,0
90254,0
238039,0
67156,0
106658,0
170604,0
235994,0
363345,0
457900,0
464447,0
329085,0
187185,0
430707,0
569344,0
344470,0
604281,0
298244,0
93119,0
459659,0
459484,0
120566,0
178294,0
411624,0
447294,0
494486,0
334235,0
181502,0
42897,0
82141,0
58579,0
449088,0
441926,0
206611,0
171773,0
32614,0
81538,0
582128,0
1568,0
578617,0
85514,0
431635,0
108462,0
457685,0
284943,0
204832,0
5724,0
142515,0
88414,0
147909,0
407533,0
250641,0
448637,0
98420,0
99189,0
233544,0
112266,0
504571,0
198832,0
28927,0
83714,0
140582,0
21164,0
44783,0
188580,0
528836,0
256557,0
280536,0
410650,0
29410,0
497434,0
76734,0
121015,0
321079,0
603921,0
256540,0
465122,0
79417,0
215749,0
263942,0
193273,0
322822,0
153308,0
241008,0
105956,0
595681,0
122068,0
577355,0
75363,0
440445,0
331265,0
351671,0
559917,0
235756,0
350285,0
131775,0
314025,0
511741,0
405489,0
344933,0
196911,0
415535,0
172776,0
178424,0
100934,0
164549,0
533189,0
454613,0
359921,0
337784,0
574339,0
146723,0
82077,0
354401,0
18393,0
75258,0
146174,0
414380,0
102871,0
200877,0
487522,0
593415,0
148971,0
171537,0
219397,0
181905,0
164474,0
592786,0
344144,0
148628,0
69602,0
567559,0
118211,0
446997,0
478973,0
270487,0
116595,0
609580,0
606232,0
31716,0
474918,0
573375,0
110533,0
610323,0
115332,0
28292,0
244160,0
308152,0
348681,0
573688,0
411788,0
293311,0
215167,0
152540,0
304990,0
89912,0
128549,0
510109,0
506642,0
519559,0
256080,0
244670,0
190874,0
387960,0
100158,0
207074,0
151712,0
160409,0
243925,0
23372,0
98248,0
592375,0
236368,0
442714,0
544172,0
144336,0
326633,0
569720,0
151298,0
2908,0
157570,0
6841,0
378430,0
220605,0
85568,0
464664,0
438925,0
129398,0
546402,0
108496,0
417670,0
495414,0
443490,0
248236,0
501654,0
442475,0
504789,0
540154,0
78985,0
1543,0
363291,0
574186,0
403276,0
70373,0
212855,0
429346,0
579050,0
15078,0
469322,0
233521,0
156506,0
300367,0
274564,0
574140,0
201561,0
185162,0
237613,0
571438,0
511243,0
486984,0
146749,0
375415,0
482302,0
13462,0
320914,0
587635,0
243839,0
309304,0
94454,0
406655,0
394077,0
425412,0
592360,0
46991,0
262689,0
493323,0
389961,0
188139,0
177605,0
391358,0
491894,0
470915,0
76797,0
86566,0
290760,0
135691,0
219970,0
225293,0
566598,0
157174,0
427291,0
433292,0
466939,0
424405,0
345144,0
269044,0
199978,0
516146,0
520072,0
369615,0
268282,0
51737,0
337883,0
16637,0
267565,0
498740,0
112556,0
527045,0
81011,0
28678,0
605817,0
438486,0
315130,0
46434,0
376680,0
424140,0
503864,0
443212,0
191846,0
423160,0
591222,0
245744,0
284100,0
375769,0
287814,0
291328,0
516800,0
209015,0
187671,0
2892,0
205639,0
59881,0
165414,0
327004,0
509772,0
67914,0
26777,0
321299,0
317682,0
570544,0
114996,0
243559,0
221079,0
583585,0
38850,0
24380,0
293189,0
98049,0
445545,0
120557,0
37628,0
551029,0
470460,0
323720,0
423623,0
594014,0
188518,0
591535,0
446037,0
326612,0
61174,0
498256,0
186568,0
523598,0
282414,0
131804,0
361105,0
169250,0
100573,0
324964,0
118359,0
380462,0
378977,0
600429,0
123222,0
31436,0
194707,0
443089,0
432258,0
540686,0
342168,0
300383,0
532487,0
400473,0
93872,0
414221,0
228476,0
428012,0
294960,0
186650,0
396588,0
264998,0
388592,0
175100,0
100773,0
363052,0
437400,0
212900,0
15539,0
74259,0
66057,0
416518,0
141698,0
147435,0
176812,0
229666,0
137987,0
66737,0
237065,0
24935,0
481817,0
375335,0
575033,0
142916,0
515673,0
387146,0
495576,0
87703,0
429898,0
538605,0
24173,0
507647,0
285388,0
569613,0
392903,0
280996,0
183513,0
277403,0
94956,0
189723,0
366570,0
270555,0
540412,0
265627,0
458561,0
65172,0
25458,0
10514,0
31929,0
605441,0
300792,0
102516,0
243725,0
17596,0
521489,0
31222,0
20244,0
358464,0
459722,0
452546,0
20196,0
94068,0
481337,0
24542,0
433579,0
80443,0
488696,0
429731,0
184726,0
297934,0
442226,0
85188,0
523354,0
340272,0
10186,0
581693,0
401378,0
155504,0
547120,0
95314,0
379239,0
119816,0
158723,0
206661,0
12850,0
603857,0
510549,0
7750,0
86270,0
287984,0
207788,0
609293,0
376398,0
392382,0
322581,0
551286,0
239530,0
527782,0
45042,0
583923,0
67040,0
266859,0
361344,0
384107,0
95341,0
225160,0
196120,0
55744,0
27580,0
556974,0
86697,0
169693,0
234745,0
103893,0
454433,0
574743,0
594478,0
287054,0
255765,0
269012,0
189467,0
22119,0
437479,0
533384,0
471509,0
246312,0
579770,0
193340,0
181213,0
409669,0
334149,0
365044,0
542359,0
524586,0
328350,0
470404,0
428952,0
295160,0
339948,0
430576,0
363530,0
209736,0
471464,0
282238,0
539166,0
71412,0
569592,0
482498,0
101210,0
605780,0
423316,0
74717,0
437462,0
509611,0
272169,0
532105,0
202223,0
61881,0
392316,0
321629,0
447954,0
608991,0
123411,0
586217,0
528305,0
339704,0
327359,0
422612,0
530503,0
151204,0
169144,0
566105,0
429931,0
361270,0
113114,0
438730,0
540218,0
579635,0
601160,0
190396,0
127156,0
541096,0
578099,0
7112,0
353306,0
216199,0
247232,0
419709,0
526120,0
285707,0
30414,0
14547,0
176593,0
102879,0
490748,0
420448,0
256827,0
602725,0
501408,0
334888,0
4843,0
15842,0
342858,0
588819,0
178625,0
348170,0
567264,0
153863,0
405905,0
113785,0
428929,0
537895,0
564843,0
508786,0
109578,0
443418,0
192663,0
486361,0
393662,0
468713,0
580135,0
470396,0
17554,0
89688,0
382658,0
555583,0
203140,0
348402,0
89835,0
150332,0
515331,0
479857,0
386279,0
33255,0
570825,0
589188,0
461402,0
591221,0
280275,0
47231,0
181650,0
251481,0
124185,0
354063,0
577752,0
321751,0
603533,0
364941,0
548811,0
496184,0
172645,0
522958,0
319849,0
140957,0
321136,0
607543,0
4870,0
287221,0
364897,0
138132,0
2433,0
513898,0
357684,0
493663,0
517305,0
391861,0
151714,0
116340,0
349069,0
398147,0
485058,0
27204,0
452059,0
444076,0
420928,0
407642,0
320053,0
55636,0
155030,0
447627,0
567744,0
90040,0
471183,0
397960,0
326988,0
206724,0
590734,0
106580,0
173977,0
268722,0
48086,0
107639,0
284632,0
390862,0
521410,0
277177,0
223607,0
260355,0
343436,0
413830,0
187970,0
220843,0
281297,0
17318,0
377889,0
541973,0
98634,0
554927,0
556491,0
359581,0
5804,0
449614,0
33362,0
291185,0
455551,0
356516,0
188921,0
498213,0
570056,0
340180,0
110496,0
282366,0
486265,0
199390,0
109757,0
87380,0
417652,0
216065,0
93370,0
117934,0
130341,0
107832,0
342,0
152026,0
70896,0
289413,0
517187,0
265547,0
334134,0
35944,0
168802,0
438073,0
119471,0
240075,0
162621,0
538212,0
142452,0
233753,0
465946,0
406352,0
532037,0
119646,0
307077,0
